temp[1],temp[2],tube_flowmeter[1],tube_flowmeter[2],tube_pressure[1],tube_pressure[2],tube_temp[1],tube_temp[2],anomaly
52.63,51.64,16.63,14.63,11.39,12.39,64.67,64.67,0
51.64,63.08,14.63,3.23,12.39,14.18,64.67,64.38,0
63.08,62.08,3.23,1.23,14.18,14.18,64.38,64.38,0
62.08,41.91,1.23,14.73,14.18,70.25,64.38,2.82,1
41.91,45.39,14.73,18.73,70.25,73.25,2.82,2.82,1
45.39,54.56,18.73,0.27,73.25,16.41,2.82,56.81,1
59.62,62.05,11.65,13.65,12.7,17.7,69.74,69.74,0
62.05,58.0,13.65,19.41,17.7,11.24,69.74,60.45,0
58.0,57.96,19.41,23.41,11.24,10.24,60.45,60.45,0
57.96,75.73,23.41,59.44,10.24,62.54,60.45,83.67,1
75.73,79.03,59.44,61.44,62.54,66.54,83.67,83.67,1
79.03,63.56,61.44,20.5,66.54,18.57,83.67,54.18,1
62.21,65.9,10.06,13.06,13.31,11.31,66.31,66.31,0
65.9,59.21,13.06,12.83,11.31,19.04,66.31,64.84,0
59.21,61.11,12.83,13.83,19.04,21.04,64.84,64.84,0
61.11,1.32,13.83,8.88,21.04,6.11,64.84,5.33,1
1.32,3.0,8.88,11.88,6.11,7.11,5.33,5.33,1
3.0,54.1,11.88,27.7,7.11,14.38,5.33,62.84,1
67.79,67.7,25.89,27.89,15.18,16.18,52.26,52.26,0
67.7,65.34,27.89,5.71,16.18,17.16,52.26,54.59,0
65.34,65.74,5.71,4.71,17.16,19.16,54.59,54.59,0
65.74,12.81,4.71,15.32,19.16,47.67,54.59,76.17,1
12.81,11.93,15.32,14.32,47.67,48.67,76.17,76.17,1
11.93,60.2,14.32,16.04,48.67,15.82,76.17,62.67,1
55.06,55.01,27.69,31.69,17.61,18.61,67.08,67.08,0
55.01,54.62,31.69,5.97,18.61,10.26,67.08,50.25,0
54.62,54.86,5.97,5.97,10.26,15.26,50.25,50.25,0
54.86,78.46,5.97,39.3,15.26,4.86,50.25,93.1,1
78.46,76.66,39.3,39.3,4.86,6.86,93.1,93.1,1
76.66,58.28,39.3,8.71,6.86,14.83,93.1,63.96,1
61.78,63.68,27.45,29.45,19.69,20.69,68.72,68.72,0
63.68,61.7,29.45,14.06,20.69,15.85,68.72,53.5,0
61.7,60.72,14.06,18.06,15.85,13.85,53.5,53.5,0
60.72,96.85,18.06,36.61,13.85,24.49,53.5,81.49,1
96.85,101.28,36.61,39.61,24.49,27.49,81.49,81.49,1
101.28,61.43,39.61,18.82,27.49,19.59,81.49,58.17,1
64.57,65.65,23.33,26.33,12.68,17.68,62.64,62.64,0
65.65,58.2,26.33,22.09,17.68,18.7,62.64,64.68,0
58.2,58.57,22.09,23.09,18.7,20.7,64.68,64.68,0
58.57,77.47,23.09,52.44,20.7,2.87,64.68,23.09,1
77.47,80.29,52.44,51.44,2.87,5.87,23.09,23.09,1
80.29,64.02,51.44,13.77,5.87,10.78,23.09,69.98,1
62.06,64.76,29.05,31.05,11.34,11.34,54.75,54.75,0
64.76,66.01,31.05,29.46,11.34,19.74,54.75,54.92,0
66.01,67.78,29.46,32.46,19.74,19.74,54.92,54.92,0
67.78,77.66,32.46,14.77,19.74,94.15,54.92,94.61,1
77.66,80.23,14.77,17.77,94.15,92.15,94.61,94.61,1
80.23,57.55,17.77,4.4,92.15,12.72,94.61,62.0,1
50.26,53.88,1.95,0.95,19.97,23.97,69.54,69.54,0
53.88,61.66,0.95,13.6,23.97,16.68,69.54,67.06,0
61.66,65.66,13.6,17.6,16.68,18.68,67.06,67.06,0
65.66,43.18,17.6,46.11,18.68,2.51,67.06,90.86,1
43.18,43.36,46.11,44.11,2.51,1.51,90.86,90.86,1
43.36,55.73,44.11,0.79,1.51,12.06,90.86,52.38,1
56.44,55.17,15.54,19.54,12.25,13.25,50.09,50.09,0
55.17,64.69,19.54,24.62,13.25,18.8,50.09,62.15,0
64.69,64.93,24.62,23.62,18.8,19.8,62.15,62.15,0
64.93,4.12,23.62,47.18,19.8,93.09,62.15,21.4,1
4.12,3.12,47.18,50.18,93.09,96.09,21.4,21.4,1
3.12,56.63,50.18,25.16,96.09,16.37,21.4,50.86,1
56.13,59.31,6.76,4.76,19.84,21.84,62.1,62.1,0
59.31,67.52,4.76,14.29,21.84,13.92,62.1,52.08,0
67.52,69.4,14.29,14.29,13.92,13.92,52.08,52.08,0
69.4,87.12,14.29,18.22,13.92,89.74,52.08,77.81,1
87.12,88.45,18.22,19.22,89.74,93.74,77.81,77.81,1
88.45,51.73,19.22,0.28,93.74,14.63,77.81,60.4,1
51.94,51.69,5.3,9.3,12.61,14.61,58.22,58.22,0
51.69,56.65,9.3,15.16,14.61,13.62,58.22,61.68,0
56.65,60.98,15.16,14.16,13.62,17.62,61.68,61.68,0
60.98,10.22,14.16,37.7,17.62,7.05,61.68,97.3,1
10.22,9.52,37.7,38.7,7.05,6.05,97.3,97.3,1
9.52,69.47,38.7,18.01,6.05,11.06,97.3,52.69,1
54.32,54.1,0.53,3.53,13.89,15.89,53.79,53.79,0
54.1,66.7,3.53,19.24,15.89,11.94,53.79,56.02,0
66.7,68.75,19.24,23.24,11.94,15.94,56.02,56.02,0
68.75,99.28,23.24,49.79,15.94,6.09,56.02,3.16,1
99.28,100.29,49.79,52.79,6.09,4.09,3.16,3.16,1
100.29,55.89,52.79,7.32,4.09,19.33,3.16,53.66,1
53.78,54.84,15.05,16.05,18.82,20.82,57.15,57.15,0
54.84,64.89,16.05,17.78,20.82,12.21,57.15,58.79,0
64.89,67.2,17.78,16.78,12.21,12.21,58.79,58.79,0
67.2,76.58,16.78,58.41,12.21,85.44,58.79,31.99,1
76.58,75.77,58.41,59.41,85.44,84.44,31.99,31.99,1
75.77,53.58,59.41,11.16,84.44,10.95,31.99,56.46,1
60.03,63.75,23.46,26.46,15.42,20.42,56.42,56.42,0
63.75,62.24,26.46,16.9,20.42,13.94,56.42,57.72,0
62.24,66.77,16.9,21.9,13.94,18.94,57.72,57.72,0
66.77,80.0,21.9,58.11,18.94,5.71,57.72,1.55,1
80.0,84.52,58.11,62.11,5.71,3.71,1.55,1.55,1
84.52,65.8,62.11,0.73,3.71,11.92,1.55,52.9,1
59.51,61.51,5.51,4.51,10.62,14.62,54.92,54.92,0
61.51,65.42,4.51,2.01,14.62,19.16,54.92,50.08,0
65.42,65.42,2.01,3.01,19.16,20.16,50.08,50.08,0
65.42,31.12,3.01,55.06,20.16,94.8,50.08,84.09,1
31.12,33.66,55.06,59.06,94.8,96.8,84.09,84.09,1
33.66,55.94,59.06,0.31,96.8,11.01,84.09,62.18,1
59.84,58.84,28.2,28.2,13.7,11.7,57.55,57.55,0
58.84,64.33,28.2,6.75,11.7,12.34,57.55,66.99,0
64.33,66.56,6.75,4.75,12.34,15.34,66.99,66.99,0
66.56,26.32,4.75,38.53,15.34,62.29,66.99,86.29,1
26.32,28.75,38.53,36.53,62.29,61.29,86.29,86.29,1
28.75,62.68,36.53,22.29,61.29,16.19,86.29,58.95,1
61.67,63.93,10.75,8.75,16.9,19.9,54.63,54.63,0
63.93,63.62,8.75,20.12,19.9,12.55,54.63,51.57,0
63.62,62.93,20.12,21.12,12.55,16.55,51.57,51.57,0
62.93,47.77,21.12,54.95,16.55,85.8,51.57,15.15,1
47.77,47.33,54.95,53.95,85.8,87.8,15.15,15.15,1
47.33,54.94,53.95,27.12,87.8,16.68,15.15,65.7,1
55.68,59.87,25.88,28.88,15.81,17.81,61.31,61.31,0
59.87,67.53,28.88,0.35,17.81,19.43,61.31,54.37,0
67.53,71.37,0.35,1.35,19.43,19.43,54.37,54.37,0
71.37,16.22,1.35,19.06,19.43,22.7,54.37,48.78,1
16.22,18.32,19.06,24.06,22.7,24.7,48.78,48.78,1
18.32,56.49,24.06,26.96,24.7,18.4,48.78,54.81,1
57.63,61.21,11.72,14.72,19.84,22.84,63.07,63.07,0
61.21,69.69,14.72,28.45,22.84,14.9,63.07,50.49,0
69.69,71.32,28.45,30.45,14.9,18.9,50.49,50.49,0
71.32,14.77,30.45,26.62,18.9,5.81,50.49,38.08,1
14.77,15.04,26.62,26.62,5.81,7.81,38.08,38.08,1
15.04,66.74,26.62,19.32,7.81,13.28,38.08,64.02,1
50.42,53.45,18.37,21.37,19.32,22.32,55.67,55.67,0
53.45,52.06,21.37,24.72,22.32,11.79,55.67,54.4,0
52.06,56.06,24.72,24.72,11.79,15.79,54.4,54.4,0
56.06,86.95,24.72,48.06,15.79,46.92,54.4,89.44,1
86.95,90.02,48.06,52.06,46.92,47.92,89.44,89.44,1
90.02,54.72,52.06,5.84,47.92,16.92,89.44,62.85,1
54.99,53.49,18.57,16.57,15.63,15.63,50.52,50.52,0
53.49,64.07,16.57,19.57,15.63,10.65,50.52,66.77,0
64.07,67.11,19.57,21.57,10.65,8.65,66.77,66.77,0
67.11,85.55,21.57,50.38,8.65,83.48,66.77,95.02,1
85.55,84.13,50.38,54.38,83.48,83.48,95.02,95.02,1
84.13,50.97,54.38,21.94,83.48,11.05,95.02,67.52,1
58.72,61.71,7.99,8.99,12.16,13.16,63.49,63.49,0
61.71,56.95,8.99,5.29,13.16,14.11,63.49,56.77,0
56.95,60.3,5.29,8.29,14.11,14.11,56.77,56.77,0
60.3,99.74,8.29,41.11,14.11,80.22,56.77,87.41,1
99.74,100.22,41.11,41.11,80.22,80.22,87.41,87.41,1
100.22,66.93,41.11,24.42,80.22,13.47,87.41,60.46,1
57.34,59.56,20.43,20.43,11.04,10.04,57.17,57.17,0
59.56,63.27,20.43,5.99,10.04,18.72,57.17,68.71,0
63.27,62.96,5.99,4.99,18.72,16.72,68.71,68.71,0
62.96,33.38,4.99,53.59,16.72,88.94,68.71,26.66,1
33.38,38.33,53.59,56.59,88.94,89.94,26.66,26.66,1
38.33,65.88,56.59,28.84,89.94,13.82,26.66,63.09,1
67.72,70.51,6.59,10.59,12.04,15.04,51.33,51.33,0
70.51,52.57,10.59,28.23,15.04,14.03,51.33,51.62,0
52.57,54.72,28.23,31.23,14.03,17.03,51.62,51.62,0
54.72,78.08,31.23,35.14,17.03,1.57,51.62,91.56,1
78.08,79.37,35.14,33.14,1.57,5.57,91.56,91.56,1
79.37,61.36,33.14,22.05,5.57,11.7,91.56,57.5,1
60.13,64.75,15.0,18.0,17.63,21.63,58.61,58.61,0
64.75,63.12,18.0,9.27,21.63,14.02,58.61,63.07,0
63.12,68.12,9.27,14.27,14.02,13.02,63.07,63.07,0
68.12,44.12,14.27,40.4,13.02,58.46,63.07,18.35,1
44.12,47.12,40.4,40.4,58.46,62.46,18.35,18.35,1
47.12,62.81,40.4,5.21,62.46,13.36,18.35,67.43,1
52.45,52.59,21.15,24.15,13.29,16.29,64.77,64.77,0
52.59,57.5,24.15,18.59,16.29,13.59,64.77,65.45,0
57.5,59.52,18.59,18.59,13.59,13.59,65.45,65.45,0
59.52,94.52,18.59,54.44,13.59,85.37,65.45,95.56,1
94.52,97.65,54.44,53.44,85.37,85.37,95.56,95.56,1
97.65,63.83,53.44,11.12,85.37,16.75,95.56,69.47,1
56.2,57.2,6.78,11.78,11.87,14.87,66.1,66.1,0
57.2,65.01,11.78,0.57,14.87,14.12,66.1,68.24,0
65.01,68.11,0.57,4.57,14.12,16.12,68.24,68.24,0
68.11,77.98,4.57,47.58,16.12,66.89,68.24,79.72,1
77.98,78.4,47.58,46.58,66.89,66.89,79.72,79.72,1
78.4,69.12,46.58,10.45,66.89,12.21,79.72,56.85,1
59.55,59.55,8.95,8.95,15.92,16.92,56.76,56.76,0
59.55,53.62,8.95,25.03,16.92,17.92,56.76,66.71,0
53.62,56.05,25.03,30.03,17.92,15.92,66.71,66.71,0
56.05,80.45,30.03,37.11,15.92,3.17,66.71,81.84,1
80.45,81.45,37.11,40.11,3.17,5.17,81.84,81.84,1
81.45,53.45,40.11,24.49,5.17,19.79,81.84,62.95,1
60.39,61.39,24.99,25.99,13.96,13.96,53.18,53.18,0
61.39,67.84,25.99,22.65,13.96,14.22,53.18,63.76,0
67.84,69.65,22.65,22.65,14.22,18.22,63.76,63.76,0
69.65,88.76,22.65,21.65,18.22,4.07,63.76,79.15,1
88.76,91.28,21.65,22.65,4.07,2.07,79.15,79.15,1
91.28,56.18,22.65,29.67,2.07,16.01,79.15,65.78,1
67.13,69.53,8.5,6.5,11.87,16.87,55.81,55.81,0
69.53,63.89,6.5,2.28,16.87,19.51,55.81,65.22,0
63.89,63.96,2.28,3.28,19.51,21.51,65.22,65.22,0
63.96,94.66,3.28,33.2,21.51,1.51,65.22,77.04,1
94.66,98.99,33.2,33.2,1.51,5.51,77.04,77.04,1
98.99,66.99,33.2,2.91,5.51,13.6,77.04,54.99,1
56.31,58.44,26.44,29.44,14.53,18.53,56.26,56.26,0
58.44,56.66,29.44,3.15,18.53,12.51,56.26,53.82,0
56.66,56.92,3.15,7.15,12.51,16.51,53.82,53.82,0
56.92,99.88,7.15,12.9,16.51,48.82,53.82,76.62,1
99.88,97.91,12.9,14.9,48.82,51.82,76.62,76.62,1
97.91,68.49,14.9,29.27,51.82,11.09,76.62,65.79,1
51.34,52.66,21.63,23.63,12.79,14.79,61.12,61.12,0
52.66,66.67,23.63,21.55,14.79,17.27,61.12,68.72,0
66.67,67.7,21.55,25.55,17.27,21.27,68.72,68.72,0
67.7,99.29,25.55,36.78,21.27,0.94,68.72,19.51,1
99.29,102.85,36.78,40.78,0.94,0.94,19.51,19.51,1
102.85,54.66,40.78,12.77,0.94,19.09,19.51,69.79,1
54.38,57.38,27.5,30.5,11.97,13.97,68.87,68.87,0
57.38,67.83,30.5,6.35,13.97,19.5,68.87,65.0,0
67.83,72.83,6.35,9.35,19.5,19.5,65.0,65.0,0
72.83,78.42,9.35,13.53,19.5,48.48,65.0,47.16,1
78.42,82.45,13.53,11.53,48.48,53.48,47.16,47.16,1
82.45,63.43,11.53,2.4,53.48,18.43,47.16,55.98,1
60.43,61.55,29.69,29.69,14.99,13.99,57.04,57.04,0
61.55,60.97,29.69,7.77,13.99,18.14,57.04,54.29,0
60.97,64.38,7.77,10.77,18.14,21.14,54.29,54.29,0
64.38,44.24,10.77,16.08,21.14,46.35,54.29,18.64,1
44.24,46.31,16.08,19.08,46.35,45.35,18.64,18.64,1
46.31,54.64,19.08,0.4,45.35,15.2,18.64,55.93,1
56.18,59.83,22.56,25.56,13.68,16.68,50.11,50.11,0
59.83,56.82,25.56,14.65,16.68,13.52,50.11,66.41,0
56.82,59.29,14.65,12.65,13.52,17.52,66.41,66.41,0
59.29,41.58,12.65,8.91,17.52,37.39,66.41,86.49,1
41.58,42.37,8.91,8.91,37.39,37.39,86.49,86.49,1
42.37,58.51,8.91,7.04,37.39,16.95,86.49,67.85,1
60.17,64.48,13.44,12.44,13.43,17.43,52.48,52.48,0
64.48,62.1,12.44,8.99,17.43,14.97,52.48,60.04,0
62.1,65.97,8.99,12.99,14.97,17.97,60.04,60.04,0
65.97,85.38,12.99,49.09,17.97,8.8,60.04,12.35,1
85.38,87.42,49.09,49.09,8.8,8.8,12.35,12.35,1
87.42,61.58,49.09,20.37,8.8,19.24,12.35,65.29,1
51.5,54.84,29.93,31.93,17.57,17.57,64.76,64.76,0
54.84,65.31,31.93,7.62,17.57,16.94,64.76,52.05,0
65.31,66.31,7.62,12.62,16.94,19.94,52.05,52.05,0
66.31,92.71,12.62,38.32,19.94,26.05,52.05,10.28,1
92.71,92.96,38.32,38.32,26.05,26.05,10.28,10.28,1
92.96,69.41,38.32,14.11,26.05,13.53,10.28,69.2,1
67.33,68.0,16.97,18.97,19.58,19.58,62.35,62.35,0
68.0,67.78,18.97,22.08,19.58,15.04,62.35,61.08,0
67.78,71.13,22.08,20.08,15.04,15.04,61.08,61.08,0
71.13,83.34,20.08,51.68,15.04,51.46,61.08,12.83,1
83.34,86.34,51.68,49.68,51.46,51.46,12.83,12.83,1
86.34,62.19,49.68,15.37,51.46,10.32,12.83,54.91,1
57.09,57.71,28.53,29.53,13.06,16.06,62.25,62.25,0
57.71,60.33,29.53,21.37,16.06,19.95,62.25,68.12,0
60.33,61.33,21.37,26.37,19.95,18.95,68.12,68.12,0
61.33,1.31,26.37,57.45,18.95,1.96,68.12,98.55,1
1.31,2.4,57.45,60.45,1.96,3.96,98.55,98.55,1
2.4,50.32,60.45,24.99,3.96,16.4,98.55,50.35,1
51.93,54.73,8.61,9.61,12.95,16.95,57.43,57.43,0
54.73,52.71,9.61,21.98,16.95,10.45,57.43,53.05,0
52.71,51.71,21.98,20.98,10.45,13.45,53.05,53.05,0
51.71,81.88,20.98,1.49,13.45,64.99,53.05,40.34,1
81.88,82.53,1.49,4.49,64.99,62.99,40.34,40.34,1
82.53,56.66,4.49,27.48,62.99,17.44,40.34,57.06,1
63.07,62.53,15.14,13.14,16.53,18.53,68.96,68.96,0
62.53,64.29,13.14,10.6,18.53,12.3,68.96,51.36,0
64.29,64.61,10.6,8.6,12.3,12.3,51.36,51.36,0
64.61,18.81,8.6,36.92,12.3,36.31,51.36,28.62,1
18.81,21.74,36.92,34.92,36.31,36.31,28.62,28.62,1
21.74,52.11,34.92,17.3,36.31,19.71,28.62,55.57,1
68.21,69.62,14.91,16.91,18.5,20.5,50.48,50.48,0
69.62,54.28,16.91,1.62,20.5,14.11,50.48,51.79,0
54.28,56.76,1.62,1.62,14.11,17.11,51.79,51.79,0
56.76,11.35,1.62,28.32,17.11,2.58,51.79,92.0,1
11.35,12.73,28.32,29.32,2.58,3.58,92.0,92.0,1
12.73,55.62,29.32,8.61,3.58,10.55,92.0,50.64,1
65.53,67.68,2.55,1.55,16.42,21.42,56.6,56.6,0
67.68,58.19,1.55,28.64,21.42,11.59,56.6,54.49,0
58.19,57.49,28.64,28.64,11.59,12.59,54.49,54.49,0
57.49,33.19,28.64,6.3,12.59,3.87,54.49,89.83,1
33.19,38.03,6.3,5.3,3.87,7.87,89.83,89.83,1
38.03,55.87,5.3,28.2,7.87,11.62,89.83,62.14,1
62.91,66.08,24.03,24.03,12.75,13.75,64.36,64.36,0
66.08,51.52,24.03,7.32,13.75,16.61,64.36,68.37,0
51.52,52.23,7.32,8.32,16.61,20.61,68.37,68.37,0
52.23,44.1,8.32,5.88,20.61,87.39,68.37,27.94,1
44.1,46.6,5.88,10.88,87.39,92.39,27.94,27.94,1
46.6,67.14,10.88,9.08,92.39,19.87,27.94,66.93,1
66.11,66.4,24.33,25.33,15.86,14.86,65.47,65.47,0
66.4,50.68,25.33,17.75,14.86,17.95,65.47,59.29,0
50.68,53.02,17.75,20.75,17.95,17.95,59.29,59.29,0
53.02,23.37,20.75,41.47,17.95,8.51,59.29,88.67,1
23.37,22.96,41.47,44.47,8.51,12.51,88.67,88.67,1
22.96,58.61,44.47,19.91,12.51,12.42,88.67,51.12,1
67.66,70.66,4.86,5.86,16.09,21.09,69.94,69.94,0
70.66,63.21,5.86,27.92,21.09,16.9,69.94,58.1,0
63.21,62.22,27.92,28.92,16.9,20.9,58.1,58.1,0
62.22,84.2,28.92,37.0,20.9,50.33,58.1,76.85,1
84.2,84.64,37.0,40.0,50.33,52.33,76.85,76.85,1
84.64,62.91,40.0,2.34,52.33,13.37,76.85,64.23,1
68.7,71.82,14.11,12.11,17.39,15.39,58.07,58.07,0
71.82,62.61,12.11,29.06,15.39,12.95,58.07,64.54,0
62.61,63.09,29.06,33.06,12.95,11.95,64.54,64.54,0
63.09,96.77,33.06,10.7,11.95,3.3,64.54,16.49,1
96.77,97.84,10.7,9.7,3.3,3.3,16.49,16.49,1
97.84,69.83,9.7,24.14,3.3,16.18,16.49,61.15,1
68.93,69.44,17.81,18.81,18.7,22.7,57.85,57.85,0
69.44,55.94,18.81,3.38,22.7,17.04,57.85,67.96,0
55.94,58.37,3.38,5.38,17.04,20.04,67.96,67.96,0
58.37,33.58,5.38,31.31,20.04,88.3,67.96,89.14,1
33.58,35.08,31.31,31.31,88.3,89.3,89.14,89.14,1
35.08,66.2,31.31,6.45,89.3,17.74,89.14,56.96,1
69.72,67.76,24.99,28.99,13.81,15.81,61.23,61.23,0
67.76,66.76,28.99,27.92,15.81,10.4,61.23,54.59,0
66.76,69.74,27.92,27.92,10.4,8.4,54.59,54.59,0
69.74,3.95,27.92,36.32,8.4,4.31,54.59,84.99,1
3.95,2.76,36.32,41.32,4.31,7.31,84.99,84.99,1
2.76,53.43,41.32,9.87,7.31,16.15,84.99,69.41,1
58.69,61.69,2.49,3.49,12.65,12.65,66.12,66.12,0
61.69,54.25,3.49,0.72,12.65,18.32,66.12,51.5,0
54.25,55.93,0.72,1.72,18.32,22.32,51.5,51.5,0
55.93,21.84,1.72,35.96,22.32,0.12,51.5,75.49,1
21.84,23.02,35.96,40.96,0.12,-0.88,75.49,75.49,1
23.02,58.04,40.96,24.85,-0.88,17.24,75.49,62.91,1
52.26,52.72,4.79,9.79,16.3,19.3,56.06,56.06,0
52.72,52.84,9.79,11.69,19.3,17.92,56.06,51.56,0
52.84,56.75,11.69,12.69,17.92,16.92,51.56,51.56,0
56.75,0.62,12.69,9.12,16.92,9.91,51.56,92.55,1
0.62,2.81,9.12,11.12,9.91,13.91,92.55,92.55,1
2.81,62.03,11.12,23.36,13.91,13.99,92.55,61.96,1
63.64,65.19,14.48,16.48,12.2,14.2,61.82,61.82,0
65.19,68.99,16.48,10.57,14.2,11.92,61.82,69.72,0
68.99,70.98,10.57,11.57,11.92,15.92,69.72,69.72,0
70.98,76.6,11.57,18.78,15.92,4.76,69.72,82.09,1
76.6,79.7,18.78,17.78,4.76,9.76,82.09,82.09,1
79.7,60.17,17.78,6.99,9.76,15.84,82.09,52.84,1
67.14,67.14,1.28,0.28,16.25,18.25,66.55,66.55,0
67.14,62.38,0.28,10.64,18.25,11.34,66.55,67.99,0
62.38,62.87,10.64,14.64,11.34,13.34,67.99,67.99,0
62.87,75.51,14.64,7.0,13.34,90.63,67.99,89.41,1
75.51,74.51,7.0,9.0,90.63,94.63,89.41,89.41,1
74.51,57.44,9.0,26.1,94.63,10.77,89.41,60.89,1
54.24,58.21,15.2,16.2,10.19,14.19,65.5,65.5,0
58.21,59.95,16.2,19.57,14.19,14.27,65.5,50.56,0
59.95,58.95,19.57,19.57,14.27,12.27,50.56,50.56,0
58.95,34.36,19.57,31.46,12.27,55.31,50.56,92.13,1
34.36,35.36,31.46,30.46,55.31,55.31,92.13,92.13,1
35.36,56.83,30.46,8.15,55.31,14.53,92.13,53.94,1
55.78,56.48,3.63,7.63,16.05,20.05,54.9,54.9,0
56.48,67.42,7.63,18.01,20.05,13.13,54.9,54.17,0
67.42,69.42,18.01,17.01,13.13,14.13,54.17,54.17,0
69.42,23.43,17.01,12.67,14.13,90.2,54.17,22.58,1
23.43,25.78,12.67,14.67,90.2,94.2,22.58,22.58,1
25.78,67.15,14.67,26.17,94.2,17.69,22.58,65.59,1
69.37,74.23,12.71,11.71,10.32,11.32,68.1,68.1,0
74.23,55.59,11.71,11.47,11.32,11.71,68.1,55.94,0
55.59,55.16,11.47,14.47,11.71,11.71,55.94,55.94,0
55.16,90.85,14.47,9.82,11.71,75.7,55.94,16.8,1
90.85,94.31,9.82,12.82,75.7,78.7,16.8,16.8,1
94.31,59.3,12.82,12.35,78.7,10.1,16.8,51.86,1
54.33,53.16,18.66,17.66,14.3,18.3,67.62,67.62,0
53.16,55.98,17.66,12.88,18.3,18.69,67.62,64.82,0
55.98,56.55,12.88,13.88,18.69,16.69,64.82,64.82,0
56.55,91.3,13.88,8.38,16.69,9.56,64.82,80.51,1
91.3,91.92,8.38,7.38,9.56,9.56,80.51,80.51,1
91.92,57.19,7.38,6.84,9.56,14.66,80.51,67.49,1
57.56,59.32,20.45,22.45,14.57,17.57,55.52,55.52,0
59.32,52.8,22.45,3.23,17.57,19.8,55.52,63.32,0
52.8,55.49,3.23,2.23,19.8,24.8,63.32,63.32,0
55.49,11.38,2.23,24.61,24.8,70.14,63.32,23.31,1
11.38,11.38,24.61,27.61,70.14,73.14,23.31,23.31,1
11.38,62.99,27.61,19.06,73.14,15.4,23.31,56.55,1
53.77,51.82,7.39,12.39,13.64,17.64,54.77,54.77,0
51.82,54.63,12.39,22.03,17.64,19.66,54.77,65.37,0
54.63,52.92,22.03,22.03,19.66,21.66,65.37,65.37,0
52.92,88.69,22.03,44.79,21.66,59.22,65.37,76.0,1
88.69,86.98,44.79,46.79,59.22,63.22,76.0,76.0,1
86.98,64.39,46.79,15.65,63.22,18.44,76.0,52.63,1
55.84,57.06,23.49,23.49,12.49,15.49,57.58,57.58,0
57.06,67.94,23.49,4.69,15.49,14.33,57.58,51.26,0
67.94,67.94,4.69,3.69,14.33,17.33,51.26,51.26,0
67.94,90.8,3.69,51.75,17.33,48.33,51.26,84.7,1
90.8,93.17,51.75,53.75,48.33,47.33,84.7,84.7,1
93.17,59.2,53.75,22.5,47.33,19.48,84.7,55.2,1
64.47,67.84,27.67,29.67,12.9,14.9,52.93,52.93,0
67.84,68.68,29.67,14.79,14.9,15.28,52.93,54.28,0
68.68,70.31,14.79,15.79,15.28,13.28,54.28,54.28,0
70.31,96.35,15.79,4.65,13.28,0.47,54.28,20.65,1
96.35,96.35,4.65,3.65,0.47,1.47,20.65,20.65,1
96.35,54.68,3.65,3.1,1.47,14.34,20.65,66.21,1
58.57,61.46,4.3,4.3,12.12,15.12,65.17,65.17,0
61.46,55.05,4.3,13.74,15.12,10.05,65.17,65.86,0
55.05,56.05,13.74,12.74,10.05,9.05,65.86,65.86,0
56.05,92.07,12.74,44.58,9.05,21.66,65.86,89.28,1
92.07,92.48,44.58,44.58,21.66,25.66,89.28,89.28,1
92.48,61.11,44.58,18.68,25.66,16.37,89.28,56.42,1
52.32,51.7,17.93,21.93,17.6,18.6,58.73,58.73,0
51.7,56.9,21.93,23.74,18.6,15.91,58.73,67.81,0
56.9,59.51,23.74,22.74,15.91,15.91,67.81,67.81,0
59.51,48.65,22.74,19.8,15.91,40.35,67.81,82.85,1
48.65,48.9,19.8,19.8,40.35,44.35,82.85,82.85,1
48.9,66.38,19.8,21.38,44.35,11.68,82.85,60.7,1
57.95,58.95,8.37,10.37,10.31,13.31,61.84,61.84,0
58.95,67.4,10.37,13.18,13.31,17.41,61.84,60.49,0
67.4,71.54,13.18,16.18,17.41,17.41,60.49,60.49,0
71.54,3.03,16.18,49.17,17.41,4.55,60.49,27.42,1
3.03,4.04,49.17,49.17,4.55,3.55,27.42,27.42,1
4.04,64.66,49.17,0.01,3.55,13.0,27.42,64.46,1
67.11,70.46,8.27,6.27,18.45,20.45,66.67,66.67,0
70.46,61.12,6.27,25.27,20.45,15.62,66.67,56.14,0
61.12,64.82,25.27,28.27,15.62,13.62,56.14,56.14,0
64.82,4.5,28.27,25.25,13.62,6.43,56.14,20.02,1
4.5,8.04,25.25,24.25,6.43,7.43,20.02,20.02,1
8.04,66.78,24.25,2.37,7.43,18.2,20.02,60.31,1
50.1,49.45,3.38,3.38,17.33,22.33,57.04,57.04,0
49.45,64.73,3.38,25.72,22.33,13.75,57.04,64.92,0
64.73,67.07,25.72,27.72,13.75,17.75,64.92,64.92,0
67.07,80.47,27.72,22.3,17.75,70.46,64.92,36.54,1
80.47,83.66,22.3,20.3,70.46,73.46,36.54,36.54,1
83.66,51.99,20.3,24.43,73.46,11.74,36.54,65.3,1
63.79,61.95,13.85,17.85,12.18,14.18,52.43,52.43,0
61.95,58.61,17.85,18.85,14.18,14.84,52.43,61.81,0
58.61,59.27,18.85,21.85,14.84,15.84,61.81,61.81,0
59.27,83.15,21.85,8.47,15.84,0.1,61.81,2.4,1
83.15,85.74,8.47,8.47,0.1,4.1,2.4,2.4,1
85.74,54.59,8.47,15.22,4.1,11.65,2.4,62.11,1
53.19,54.86,4.24,3.24,15.36,17.36,59.43,59.43,0
